case,snapshot_type,snapshot_label,distance,mean_value,count
stoch_dense,fixed_episode,500,5,0.026993097285284134,100
stoch_dense,fixed_episode,500,6,0.03774730762876717,100
stoch_dense,fixed_episode,500,7,0.05885568601254927,100
stoch_dense,fixed_episode,500,8,0.07585589169545817,100
stoch_dense,fixed_episode,500,9,0.08828537052615756,100
stoch_dense,fixed_episode,500,10,0.11503835116325982,100
stoch_dense,fixed_episode,500,11,0.13172763495411943,100
stoch_dense,fixed_episode,500,12,0.15375860118777446,100
stoch_dense,fixed_episode,500,13,0.17045013505709383,100
stoch_dense,fixed_episode,500,14,0.1867475431243316,100
stoch_dense,fixed_episode,1000,0,0.0,100
stoch_dense,fixed_episode,1000,1,0.1879311702466438,100
stoch_dense,fixed_episode,1000,2,0.07398023825302033,100
stoch_dense,fixed_episode,1000,3,0.03384792433981031,100
stoch_dense,fixed_episode,1000,4,0.05339514728522829,100
stoch_dense,fixed_episode,1000,5,0.059055782032299324,100
stoch_dense,fixed_episode,1000,6,0.06691578670196974,100
stoch_dense,fixed_episode,1000,7,0.08253405711007666,100
stoch_dense,fixed_episode,1000,8,0.09606859885339573,100
stoch_dense,fixed_episode,1000,9,0.10814360949613407,100
stoch_dense,fixed_episode,1000,10,0.13412603378392435,100
stoch_dense,fixed_episode,1000,11,0.15182164345179597,100
stoch_dense,fixed_episode,1000,12,0.16965907536832833,100
stoch_dense,fixed_episode,1000,13,0.1845004304690174,100
stoch_dense,fixed_episode,1000,14,0.199133420025742,100
stoch_dense,fixed_episode,3000,0,0.0,100
stoch_dense,fixed_episode,3000,1,0.401564348714148,100
stoch_dense,fixed_episode,3000,2,0.27918379406139376,100
stoch_dense,fixed_episode,3000,3,0.18180044973981901,100
stoch_dense,fixed_episode,3000,4,0.3052171467351943,100
stoch_dense,fixed_episode,3000,5,0.29802303452377554,100
stoch_dense,fixed_episode,3000,6,0.2798507168762713,100
stoch_dense,fixed_episode,3000,7,0.2929661283508182,100
stoch_dense,fixed_episode,3000,8,0.2981616634790748,100
stoch_dense,fixed_episode,3000,9,0.3059390415443768,100
stoch_dense,fixed_episode,3000,10,0.3326390488336288,100
stoch_dense,fixed_episode,3000,11,0.3453650701713607,100
stoch_dense,fixed_episode,3000,12,0.3650484040297767,100
stoch_dense,fixed_episode,3000,13,0.3815460413833251,100
stoch_dense,fixed_episode,3000,14,0.40017655511346284,100
stoch_dense,fixed_episode,10000,0,0.0,100
stoch_dense,fixed_episode,10000,1,0.5939990459431581,100
stoch_dense,fixed_episode,10000,2,0.4866173767245742,100
stoch_dense,fixed_episode,10000,3,0.40702251623997604,100
stoch_dense,fixed_episode,10000,4,0.5455365083896849,100
stoch_dense,fixed_episode,10000,5,0.5284652986320422,100
stoch_dense,fixed_episode,10000,6,0.5137787456182268,100
stoch_dense,fixed_episode,10000,7,0.4973694186594872,100
stoch_dense,fixed_episode,10000,8,0.48514077991582427,100
stoch_dense,fixed_episode,10000,9,0.5033833643250634,100
stoch_dense,fixed_episode,10000,10,0.5035526613118532,100
stoch_dense,fixed_episode,10000,11,0.506710494398173,100
stoch_dense,fixed_episode,10000,12,0.5157694258382395,100
stoch_dense,fixed_episode,10000,13,0.5292640268106564,100
stoch_dense,fixed_episode,10000,14,0.5448182825446685,100
stoch_dense,fixed_episode,30000,0,0.0,100
stoch_dense,fixed_episode,30000,1,0.7884397484423267,100
stoch_dense,fixed_episode,30000,2,0.6307548635582287,100
stoch_dense,fixed_episode,30000,3,0.4514182250521679,100
stoch_dense,fixed_episode,30000,4,0.4877049232856499,100
stoch_dense,fixed_episode,30000,5,0.45769806227574694,100
stoch_dense,fixed_episode,30000,6,0.43249482759376723,100
stoch_dense,fixed_episode,30000,7,0.4319661813533947,100
stoch_dense,fixed_episode,30000,8,0.41862015882309295,100
stoch_dense,fixed_episode,30000,9,0.41207440523441663,100
stoch_dense,fixed_episode,30000,10,0.39753635104203844,100
stoch_dense,fixed_episode,30000,11,0.3974964389061391,100
stoch_dense,fixed_episode,30000,12,0.4051935491965596,100
stoch_dense,fixed_episode,30000,13,0.4195228766342081,100
stoch_dense,fixed_episode,30000,14,0.43883954554094146,100
stoch_dense,event_based,first_success,0,0.0,100
stoch_dense,event_based,first_success,1,0.04992442639208214,100
stoch_dense,event_based,first_success,2,0.000663425146233388,100
stoch_dense,event_based,first_success,3,0.0009404945056296555,100
stoch_dense,event_based,first_success,4,0.0023061098644682485,100
stoch_dense,event_based,first_success,5,0.005047084313156824,100
stoch_dense,event_based,first_success,6,0.008047699584374424,100
stoch_dense,event_based,first_success,7,0.01255057587931992,100
stoch_dense,event_based,first_success,8,0.01863475041631034,100
stoch_dense,event_based,first_success,9,0.025636281369927804,100
stoch_dense,event_based,first_success,10,0.037437821195048314,100
stoch_dense,event_based,first_success,11,0.04870105544086353,100
stoch_dense,event_based,first_success,12,0.0626889969338615,100
stoch_dense,event_based,first_success,13,0.0793468584361425,100
stoch_dense,event_based,first_success,14,0.10364965199831555,100
stoch_dense,event_based,first_success_plus_50,0,0.0,100
stoch_dense,event_based,first_success_plus_50,1,0.059160040997625146,100
stoch_dense,event_based,first_success_plus_50,2,0.004933057101773007,100
stoch_dense,event_based,first_success_plus_50,3,0.0015751865409807215,100
stoch_dense,event_based,first_success_plus_50,4,0.0031449788564368226,100
stoch_dense,event_based,first_success_plus_50,5,0.007125940536177672,100
stoch_dense,event_based,first_success_plus_50,6,0.011299092900809687,100
stoch_dense,event_based,first_success_plus_50,7,0.018526440678713844,100
stoch_dense,event_based,first_success_plus_50,8,0.02743834327604582,100
stoch_dense,event_based,first_success_plus_50,9,0.03684338396074825,100
stoch_dense,event_based,first_success_plus_50,10,0.05409961439103642,100
stoch_dense,event_based,first_success_plus_50,11,0.06744136959936757,100
stoch_dense,event_based,first_success_plus_50,12,0.08436394571915509,100
stoch_dense,event_based,first_success_plus_50,13,0.10379248876996017,100
stoch_dense,event_based,first_success_plus_50,14,0.1273679484015516,100
stoch_dense,event_based,first_success_plus_100,0,0.0,100
stoch_dense,event_based,first_success_plus_100,1,0.07119213505461913,100
stoch_dense,event_based,first_success_plus_100,2,0.009262820995348212,100
stoch_dense,event_based,first_success_plus_100,3,0.0024245595438383135,100
stoch_dense,event_based,first_success_plus_100,4,0.0044424627237657196,100
stoch_dense,event_based,first_success_plus_100,5,0.009248781689657459,100
stoch_dense,event_based,first_success_plus_100,6,0.014449927971496267,100
stoch_dense,event_based,first_success_plus_100,7,0.024597592177009252,100
stoch_dense,event_based,first_success_plus_100,8,0.036161750812256685,100
stoch_dense,event_based,first_success_plus_100,9,0.04729510384165025,100
stoch_dense,event_based,first_success_plus_100,10,0.06835006194842937,100
stoch_dense,event_based,first_success_plus_100,11,0.0825046155393006,100
stoch_dense,event_based,first_success_plus_100,12,0.10127352618724865,100
stoch_dense,event_based,first_success_plus_100,13,0.12083230127932963,100
stoch_dense,event_based,first_success_plus_100,14,0.14304177390690054,100
